,t,V,I,SOC
370,36955.23,3.837891,-0.22321,0.49722775746527803
371,36956.22,3.837891,-0.22321,0.4972122567708336
372,36957.22,3.837891,-0.22321,0.49719691108333364
373,36958.22,3.837891,-0.22414,0.4971814103888892
374,36959.25,3.837891,-0.22414,0.4971658451111114
375,36960.25,3.837891,-0.22321,0.4971498128750003
376,36961.25,3.837891,-0.22414,0.49713431218055587
377,36962.25,3.837891,-0.22321,0.49711874690277813
378,36963.24,3.837891,-0.22321,0.4971032462083337
379,36964.24,3.837736,-0.22321,0.4970879005208337
380,36965.24,3.837891,-0.22321,0.49707239982638923
381,36966.24,3.837891,-0.22321,0.4970568991319448
382,36967.24,3.837891,-0.22321,0.49704139843750034
383,36968.24,3.837736,-0.22414,0.4970258977430559
384,36969.23,3.837891,-0.22321,0.49701033246527815
385,36970.27,3.837891,-0.22321,0.49699498677777804
386,36970.27,3.929966,0.64267,0.4969788660555559
387,36971.29,3.931827,0.6436,0.4969788660555559
388,36971.29,3.925936,0.5878,0.4970244543888894
389,36972.3,3.926556,0.58687,0.4970244543888894
390,36972.3,3.920201,0.52734,0.4970656167986118
391,36973.3,3.920821,0.52827,0.4970656167986118
392,36973.3,3.91431,0.46689,0.4971023022152784
393,36974.31,3.914621,0.46596,0.4971023022152784
394,36974.31,3.907955,0.40365,0.4971349841319449
395,36975.31,3.90811,0.40272,0.4971349841319449
396,36975.31,3.902685,0.35156,0.49716295079861156
397,36976.32,3.90284,0.35063,0.49716295079861156
398,36976.32,3.894314,0.26972,0.4971875435972227
399,36977.33,3.894314,0.27065,0.4971875435972227
400,36977.33,3.887184,0.20368,0.49720652668750054
401,36978.33,3.887184,0.20275,0.49720652668750054
402,36978.33,3.880053,0.13672,0.49722060654861167
403,36979.34,3.880053,0.13672,0.49722060654861167
404,36979.34,3.872923,0.06882,0.4972301959375005
405,36980.35,3.872768,0.06789,0.4972301959375005
406,36980.35,3.865637,0.0,0.4972349576666672
407,36981.35,3.865482,0.0,0.4972349576666672
408,36982.35,3.865482,0.0,0.4972349576666672
409,36983.35,3.865327,0.0,0.4972349576666672
410,36984.34,3.865327,0.0,0.4972349576666672
411,36985.34,3.865327,0.0,0.4972349576666672
412,36986.34,3.865327,0.0,0.4972349576666672
413,36987.34,3.865327,0.0,0.4972349576666672
414,36988.34,3.865327,0.0,0.4972349576666672
415,36989.34,3.865327,0.0,0.4972349576666672
416,36990.33,3.865327,0.0,0.4972349576666672
417,36991.33,3.865482,0.0,0.4972349576666672
418,36992.33,3.865482,0.0,0.4972349576666672
419,36993.36,3.865482,0.0,0.4972349576666672
420,36994.36,3.865482,0.0,0.4972349576666672
421,36995.36,3.865482,0.0,0.4972349576666672
422,36996.36,3.865482,0.0,0.4972349576666672
423,36997.35,3.865482,0.0,0.4972349576666672
424,36998.35,3.865482,0.0,0.4972349576666672
425,36999.35,3.865482,0.0,0.4972349576666672
426,37000.35,3.865482,0.0,0.4972349576666672
427,37001.35,3.865637,0.0,0.4972349576666672
428,37002.38,3.865637,0.0,0.4972349576666672
429,37002.38,3.860522,-0.04464,0.4972349576666672
430,37003.39,3.860367,-0.04557,0.4972349576666672
431,37003.39,3.855562,-0.09115,0.49723176143750053
432,37004.39,3.855562,-0.09115,0.49723176143750053
433,37004.39,3.849826,-0.14509,0.4972254315763894
434,37005.4,3.849516,-0.14509,0.4972254315763894
435,37005.4,3.845176,-0.18601,0.4972152551250005
436,37006.41,3.844866,-0.18694,0.4972152551250005
437,37006.41,3.840061,-0.23251,0.49720214336111157
438,37007.41,3.839906,-0.23158,0.49720214336111157
439,37007.41,3.834945,-0.27995,0.49718606141666716
440,37008.43,3.834635,-0.27995,0.49718606141666716
441,37008.43,3.827815,-0.34319,0.4971662316250005
442,37009.44,3.82735,-0.34319,0.4971662316250005
443,37009.44,3.823785,-0.3776,0.4971421606597227
444,37010.45,3.823475,-0.3776,0.4971421606597227
445,37010.45,3.818359,-0.42597,0.4971156762152784
446,37011.47,3.817894,-0.4269,0.4971156762152784
447,37011.47,3.812779,-0.47526,0.4970854374652783
448,37012.48,3.812469,-0.47526,0.4970854374652783
449,37012.48,3.804718,-0.54874,0.4970521032569449
450,37013.48,3.804098,-0.54874,0.4970521032569449
451,37013.48,3.792628,-0.65662,0.49701399631250043
452,37014.49,3.792008,-0.65662,0.49701399631250043
453,37014.49,3.802858,-0.55618,0.49696794171527847
454,37015.49,3.802548,-0.55525,0.49696794171527847
455,37015.49,3.789063,-0.68266,0.49692938268750064
456,37016.5,3.788442,-0.68359,0.49692938268750064
457,37016.5,3.782862,-0.73568,0.496881436444445
458,37017.51,3.782397,-0.73568,0.496881436444445
459,37017.51,3.772786,-0.82403,0.49682983666666714
460,37018.51,3.772321,-0.82403,0.49682983666666714
461,37018.51,3.769531,-0.84914,0.4967726123611116
462,37019.52,3.768911,-0.85007,0.4967726123611116
463,37019.52,3.762866,-0.90588,0.4967129893958341
464,37020.54,3.762401,-0.90588,0.4967129893958341
465,37020.54,3.7562,-0.96354,0.49664882289583384
466,37021.55,3.755425,-0.96447,0.49664882289583384
467,37021.55,3.744575,-1.06492,0.49658117604166707
468,37022.55,3.7438,-1.06585,0.49658117604166707
469,37022.55,3.741319,-1.08817,0.49650715868055595
470,37023.56,3.740699,-1.0891,0.49650715868055595
471,37023.56,3.734034,-1.15048,0.49643077041666744
472,37024.57,3.733259,-1.15048,0.49643077041666744
473,37024.57,3.726284,-1.21466,0.4963500770277784
474,37025.59,3.725353,-1.21466,0.4963500770277784
475,37025.59,3.713108,-1.32906,0.496264038611112
476,37026.6,3.712023,-1.32999,0.496264038611112
477,37026.6,3.709697,-1.35138,0.4961707545902785
478,37027.6,3.708922,-1.35138,0.4961707545902785
479,37027.6,3.701172,-1.42113,0.49607690875694516
480,37028.61,3.700397,-1.42206,0.49607690875694516
481,37028.61,3.801928,-0.47991,0.4959771670486116
482,37029.61,3.804098,-0.47526,0.4959771670486116
483,37030.61,3.804409,-0.47619,0.4959441628819449
484,37031.61,3.804718,-0.47526,0.49591109413194495
485,37032.61,3.804873,-0.47526,0.49587808996527827
486,37033.6,3.804873,-0.47526,0.4958450857986116
487,37034.6,3.804873,-0.47526,0.4958124116736117
488,37035.6,3.805028,-0.47619,0.495779407506945
489,37036.6,3.805184,-0.47619,0.495746338756945
490,37037.6,3.805184,-0.47526,0.495713270006945
491,37038.6,3.805028,-0.47526,0.49568026584027836
492,37039.59,3.805028,-0.47526,0.49564726167361167
493,37040.63,3.805028,-0.47619,0.49561458754861176
494,37040.63,3.905475,0.4641,0.4955801960486117
495,37041.65,3.90749,0.46503,0.4955801960486117
496,37041.65,3.90718,0.46131,0.49561313567361187
497,37042.67,3.907955,0.46131,0.49561313567361187
498,37042.67,3.90284,0.41202,0.4956458117986117
499,37043.68,3.903305,0.41109,0.4956458117986117
500,37043.68,3.907335,0.44829,0.49567464519444515
501,37044.68,3.907955,0.44829,0.49567464519444515
